,City,Date,AVG Temperature °C,MIN Temp °C,MAX Temp °C,Dew point,Humidity,Visibility km,AVG Wind km/h,MAX Wind km/h,Wind gust km/h,Pressure mb,AVG Pressure mb,Rain mm,Phenomenas
5419,Verona,2018-11-02,13.0,12.0,15.0,12.0,93.0,14,5,13,0,1019.0,0.0,0.0,rain
5420,Verona,2018-11-03,15.0,13.0,20.0,14.0,91.0,17,7,15,0,1021.0,0.0,0.0,
5421,Verona,2018-11-04,16.0,11.0,21.0,13.0,83.0,18,10,22,0,1016.0,0.0,0.0,rain and fog
5422,Verona,2018-11-05,16.0,14.0,18.0,13.0,84.0,15,13,21,0,1015.0,0.0,0.0,rain thunderstorm
5423,Verona,2018-11-06,16.0,15.0,19.0,14.0,86.0,18,11,17,0,1015.0,0.0,0.0,rain
5424,Verona,2018-11-07,15.0,14.0,18.0,14.0,90.0,14,6,13,0,1016.0,0.0,0.0,rain
5425,Verona,2018-11-08,14.0,11.0,19.0,12.0,89.0,13,6,13,0,1020.0,0.0,0.0,fog
5426,Verona,2018-11-09,12.0,9.0,13.0,11.0,98.0,3,4,8,0,1019.0,0.0,0.0,fog
5427,Verona,2018-11-10,12.0,11.0,13.0,11.0,93.0,4,6,11,0,1017.0,0.0,0.0,rain and fog
5428,Verona,2018-11-11,13.0,12.0,16.0,12.0,89.0,9,3,8,0,1020.0,0.0,0.0,rain
5429,Verona,2018-11-12,13.0,10.0,17.0,12.0,92.0,7,5,11,0,1026.0,0.0,0.0,fog
5430,Verona,2018-11-13,14.0,12.0,17.0,13.0,94.0,4,7,13,0,1027.0,0.0,0.0,fog
5431,Verona,2018-11-14,12.0,8.0,18.0,10.0,89.0,8,5,9,0,1028.0,0.0,0.0,fog
5432,Verona,2018-11-15,10.0,6.0,14.0,8.0,88.0,13,4,9,0,1026.0,0.0,0.0,fog
5433,Verona,2018-11-16,9.0,5.0,13.0,3.0,67.0,19,13,26,0,1027.0,0.0,0.0,
5434,Verona,2018-11-17,8.0,5.0,12.0,1.0,56.0,21,12,18,0,1026.0,0.0,0.0,
5435,Verona,2018-11-18,6.0,2.0,11.0,1.0,55.0,19,7,17,0,1021.0,0.0,0.0,
5436,Verona,2018-11-19,5.0,1.0,8.0,1.0,68.0,20,14,24,0,1010.0,0.0,0.0,
5437,Verona,2018-11-20,5.0,3.0,8.0,3.0,90.0,11,9,18,0,1008.0,0.0,0.0,rain
5438,Verona,2018-11-21,6.0,0.0,11.0,4.0,85.0,13,6,17,0,1013.0,0.0,0.0,
5439,Verona,2018-11-22,8.0,6.0,12.0,7.0,92.0,5,4,8,0,1019.0,0.0,0.0,
5440,Verona,2018-11-23,8.0,5.0,10.0,7.0,97.0,6,6,13,0,1021.0,0.0,0.0,rain and fog
5441,Verona,2018-11-24,10.0,8.0,13.0,9.0,93.0,13,8,13,0,1014.0,0.0,0.0,rain and fog
5442,Verona,2018-11-25,10.0,9.0,12.0,8.0,88.0,14,5,9,0,1008.0,0.0,0.0,rain
5443,Verona,2018-11-26,10.0,7.0,13.0,8.0,86.0,12,7,17,0,1000.0,0.0,0.0,rain
5444,Verona,2018-11-27,10.0,8.0,14.0,8.0,85.0,14,6,13,0,1008.0,0.0,0.0,rain
5445,Verona,2018-11-28,7.0,3.0,12.0,4.0,85.0,21,6,9,0,1020.0,0.0,0.0,
5446,Verona,2018-11-29,4.0,-1.0,8.0,1.0,81.0,16,4,9,0,1026.0,0.0,0.0,
5447,Verona,2018-11-30,2.0,-1.0,5.0,1.0,84.0,15,5,11,0,1021.0,0.0,0.0,
5448,Verona,2018-12-01,3.0,-1.0,8.0,2.0,89.0,8,5,11,0,1020.0,0.0,0.0,fog
5449,Verona,2018-12-02,2.0,-2.0,6.0,4.0,95.0,3,4,9,0,1019.0,0.0,0.0,fog
5450,Verona,2018-12-03,6.0,4.0,10.0,5.0,89.0,5,6,13,0,1015.0,0.0,0.0,
5451,Verona,2018-12-04,5.0,0.0,9.0,4.0,95.0,3,5,9,0,1015.0,0.0,0.0,fog
5452,Verona,2018-12-05,6.0,0.0,13.0,4.0,90.0,12,6,18,0,1025.0,0.0,0.0,fog
5453,Verona,2018-12-06,6.0,3.0,8.0,5.0,93.0,7,5,13,0,1024.0,0.0,0.0,rain and fog
5454,Verona,2018-12-07,3.0,1.0,6.0,3.0,98.0,1,5,11,0,1020.0,0.0,0.0,rain and fog
5455,Verona,2018-12-08,8.0,2.0,14.0,6.0,89.0,7,8,21,0,1012.0,0.0,0.0,rain and fog
5456,Verona,2018-12-09,5.0,0.0,10.0,4.0,85.0,12,10,22,0,1009.0,0.0,0.0,fog
5457,Verona,2018-12-10,5.0,2.0,7.0,2.0,70.0,20,12,26,0,1012.0,0.0,0.0,
5458,Verona,2018-12-11,5.0,-2.0,12.0,1.0,54.0,18,9,22,0,1017.0,0.0,0.0,
5459,Verona,2018-12-12,0.0,-2.0,4.0,0.0,54.0,19,7,15,0,1019.0,0.0,0.0,
5460,Verona,2018-12-13,-1.0,-3.0,1.0,0.0,67.0,19,7,11,0,1017.0,0.0,0.0,
5461,Verona,2018-12-14,-2.0,-3.0,0.0,0.0,75.0,18,10,13,0,1017.0,0.0,0.0,
5462,Verona,2018-12-15,-3.0,-5.0,-2.0,0.0,82.0,19,6,13,0,1019.0,0.0,0.0,
5463,Verona,2018-12-16,-1.0,-3.0,2.0,0.0,85.0,15,6,13,0,1019.0,0.0,0.0,snow
5464,Verona,2018-12-17,3.0,-1.0,8.0,1.0,83.0,7,9,17,0,1021.0,0.0,0.0,
5465,Verona,2018-12-18,-2.0,-5.0,3.0,0.0,90.0,5,5,9,0,1028.0,0.0,0.0,fog
5466,Verona,2018-12-19,1.0,-4.0,4.0,2.0,94.0,5,4,11,0,1024.0,0.0,0.0,rain and fog
5467,Verona,2018-12-20,4.0,2.0,6.0,2.0,92.0,7,11,17,0,1023.0,0.0,0.0,fog
5468,Verona,2018-12-21,1.0,-1.0,2.0,2.0,99.0,1,5,13,0,1026.0,0.0,0.0,fog
5469,Verona,2018-12-22,3.0,0.0,6.0,3.0,94.0,2,4,9,0,1021.0,0.0,0.0,fog
5470,Verona,2018-12-23,0.0,-3.0,3.0,2.0,99.0,2,6,11,0,1023.0,0.0,0.0,fog
5471,Verona,2018-12-24,3.0,1.0,8.0,3.0,99.0,1,14,100,0,1017.0,0.0,0.0,fog
5472,Verona,2018-12-25,1.0,0.0,2.0,1.0,100.0,3,7,13,0,1029.0,0.0,0.0,fog
5473,Verona,2018-12-26,0.0,-1.0,0.0,0.0,100.0,1,5,11,0,1031.0,0.0,0.0,fog
5474,Verona,2018-12-27,0.0,-2.0,2.0,1.0,100.0,1,5,8,0,1028.0,0.0,0.0,fog
5475,Verona,2018-12-28,1.0,-2.0,5.0,2.0,97.0,4,4,9,0,1025.0,0.0,0.0,fog
5476,Verona,2018-12-29,2.0,-3.0,9.0,3.0,91.0,15,4,8,0,1026.0,0.0,0.0,fog
5477,Verona,2018-12-30,4.0,-1.0,13.0,1.0,75.0,16,8,28,0,1024.0,0.0,0.0,
5478,Verona,2018-12-31,2.0,-3.0,10.0,3.0,88.0,15,5,11,0,1026.0,0.0,0.0,fog
5479,Verona,2019-01-01,3.0,-1.0,6.0,3.0,91.0,7,8,17,0,1026.0,0.0,0.0,fog
5480,Verona,2019-01-02,2.0,-3.0,6.0,2.0,89.0,7,7,17,0,1020.0,0.0,0.0,fog
5481,Verona,2019-01-03,3.0,-4.0,8.0,0.0,49.0,20,9,22,0,1026.0,0.0,0.0,
5482,Verona,2019-01-04,-1.0,-6.0,5.0,0.0,63.0,20,5,13,0,1028.0,0.0,0.0,
5483,Verona,2019-01-05,-1.0,-5.0,5.0,0.0,77.0,19,6,15,0,1021.0,0.0,0.0,
5484,Verona,2019-01-06,1.0,-5.0,12.0,2.0,78.0,11,6,11,0,1019.0,0.0,0.0,
5485,Verona,2019-01-07,2.0,-4.0,10.0,3.0,84.0,16,6,11,0,1026.0,0.0,0.0,
5486,Verona,2019-01-08,1.0,-1.0,3.0,1.0,97.0,6,4,9,0,1017.0,0.0,0.0,fog
5487,Verona,2019-01-09,1.0,-2.0,7.0,1.0,91.0,5,8,24,0,1006.0,0.0,0.0,fog
5488,Verona,2019-01-10,6.0,0.0,10.0,0.0,37.0,21,16,28,0,1011.0,0.0,0.0,
5489,Verona,2019-01-11,1.0,-4.0,7.0,0.0,71.0,19,6,11,0,1019.0,0.0,0.0,
5490,Verona,2019-01-12,0.0,-4.0,3.0,0.0,85.0,13,5,13,0,1018.0,0.0,0.0,
5491,Verona,2019-01-13,1.0,-4.0,7.0,0.0,78.0,21,4,8,0,1010.0,0.0,0.0,
5492,Verona,2019-01-14,4.0,-4.0,11.0,1.0,66.0,20,12,28,0,1004.0,0.0,0.0,
5493,Verona,2019-01-15,4.0,-3.0,13.0,0.0,58.0,21,9,17,0,1016.0,0.0,0.0,
5494,Verona,2019-01-16,3.0,-3.0,10.0,2.0,69.0,21,5,11,0,1019.0,0.0,0.0,
5495,Verona,2019-01-17,5.0,3.0,7.0,3.0,88.0,12,8,100,0,1014.0,0.0,0.0,rain
5496,Verona,2019-01-18,6.0,5.0,8.0,4.0,84.0,11,14,24,0,1012.0,0.0,0.0,rain
5497,Verona,2019-01-19,4.0,0.0,7.0,0.0,60.0,20,10,17,0,1016.0,0.0,0.0,
5498,Verona,2019-01-20,1.0,-1.0,6.0,1.0,83.0,20,5,11,0,1015.0,0.0,0.0,
5499,Verona,2019-01-21,1.0,-2.0,6.0,2.0,73.0,21,5,11,0,1017.0,0.0,0.0,
5500,Verona,2019-01-22,2.0,-3.0,7.0,0.0,66.0,19,21,100,0,1008.0,0.0,0.0,
5501,Verona,2019-01-23,2.0,0.0,4.0,0.0,82.0,14,10,17,0,998.0,0.0,0.0,rain
5502,Verona,2019-01-24,3.0,0.0,9.0,0.0,69.0,21,6,9,0,1000.0,0.0,0.0,
5503,Verona,2019-01-25,1.0,-4.0,7.0,0.0,69.0,20,7,13,0,1007.0,0.0,0.0,
5504,Verona,2019-01-26,-2.0,-7.0,4.0,0.0,85.0,8,4,8,0,1010.0,0.0,0.0,fog
5505,Verona,2019-01-27,1.0,-4.0,3.0,2.0,89.0,11,6,11,0,1002.0,0.0,0.0,rain
5506,Verona,2019-01-28,3.0,0.0,5.0,2.0,93.0,7,9,21,0,996.0,0.0,0.0,rain
5507,Verona,2019-01-29,2.0,-3.0,8.0,2.0,84.0,20,6,13,0,1005.0,0.0,0.0,fog
5508,Verona,2019-01-30,3.0,0.0,7.0,2.0,72.0,20,9,15,0,1000.0,0.0,0.0,rain
5509,Verona,2019-01-31,3.0,0.0,7.0,2.0,91.0,10,6,11,0,1003.0,0.0,0.0,rain and fog
5510,Verona,2019-02-01,3.0,1.0,4.0,3.0,97.0,6,6,11,0,999.0,0.0,0.0,rain snow
5511,Verona,2019-02-02,4.0,3.0,7.0,4.0,98.0,3,7,15,0,997.0,0.0,0.0,rain and fog
5512,Verona,2019-02-03,5.0,0.0,7.0,5.0,97.0,8,6,13,0,1004.0,0.0,0.0,rain
5513,Verona,2019-02-04,6.0,1.0,12.0,3.0,75.0,18,5,9,0,1022.0,0.0,0.0,fog
5514,Verona,2019-02-05,,,,,,,,,,,,,
5515,Verona,2019-02-06,6.0,1.0,13.0,2.0,68.0,19,9,13,0,1024.0,0.0,0.0,
5516,Verona,2019-02-07,4.0,-2.0,10.0,2.0,72.0,20,5,9,0,1019.0,0.0,0.0,
5517,Verona,2019-02-08,6.0,-1.0,13.0,1.0,69.0,20,5,11,0,1019.0,0.0,0.0,
5518,Verona,2019-02-09,6.0,0.0,12.0,3.0,74.0,17,6,21,0,1019.0,0.0,0.0,
5519,Verona,2019-02-10,7.0,5.0,8.0,5.0,88.0,4,5,13,0,1015.0,0.0,0.0,rain
5520,Verona,2019-02-11,7.0,3.0,12.0,3.0,67.0,15,15,31,0,1010.0,0.0,0.0,rain
5521,Verona,2019-02-12,7.0,-1.0,14.0,0.0,44.0,19,13,24,0,1024.0,0.0,0.0,
5522,Verona,2019-02-13,6.0,0.0,12.0,1.0,59.0,21,8,13,0,1034.0,0.0,0.0,
5523,Verona,2019-02-14,6.0,0.0,13.0,1.0,67.0,20,7,17,0,1034.0,0.0,0.0,
5524,Verona,2019-02-15,6.0,-1.0,15.0,1.0,69.0,17,6,9,0,1032.0,0.0,0.0,
5525,Verona,2019-02-16,7.0,-1.0,15.0,2.0,67.0,11,8,17,0,1031.0,0.0,0.0,
5526,Verona,2019-02-17,7.0,-1.0,16.0,2.0,67.0,13,7,21,0,1027.0,0.0,0.0,
5527,Verona,2019-02-18,7.0,0.0,16.0,2.0,64.0,20,6,11,0,1023.0,0.0,0.0,
5528,Verona,2019-02-19,6.0,-1.0,14.0,3.0,77.0,10,5,13,0,1022.0,0.0,0.0,fog
5529,Verona,2019-02-20,5.0,0.0,10.0,4.0,89.0,2,4,8,0,1025.0,0.0,0.0,fog
5530,Verona,2019-02-21,6.0,-1.0,14.0,3.0,83.0,3,5,11,0,1027.0,0.0,0.0,fog
5531,Verona,2019-02-22,8.0,-1.0,19.0,3.0,69.0,10,9,28,0,1024.0,0.0,0.0,
5532,Verona,2019-02-23,6.0,0.0,9.0,3.0,52.0,20,14,24,0,1033.0,0.0,0.0,
5533,Verona,2019-02-24,3.0,-3.0,10.0,0.0,54.0,20,7,15,0,1036.0,0.0,0.0,
5534,Verona,2019-02-25,7.0,-1.0,15.0,1.0,60.0,19,8,15,0,1033.0,0.0,0.0,
5535,Verona,2019-02-26,9.0,2.0,18.0,3.0,64.0,19,7,15,0,1028.0,0.0,0.0,
5536,Verona,2019-02-27,11.0,3.0,21.0,2.0,55.0,19,5,11,0,1024.0,0.0,0.0,
5537,Verona,2019-02-28,10.0,1.0,18.0,4.0,67.0,10,7,15,0,1018.0,0.0,0.0,
5538,Verona,2019-03-01,8.0,2.0,14.0,4.0,77.0,6,6,11,0,1013.0,0.0,0.0,
5539,Verona,2019-03-02,9.0,1.0,17.0,3.0,69.0,9,6,11,0,1014.0,0.0,0.0,
5540,Verona,2019-03-03,10.0,1.0,17.0,3.0,65.0,10,6,13,0,1017.0,0.0,0.0,
5541,Verona,2019-03-04,6.0,2.0,10.0,4.0,87.0,5,7,18,0,1011.0,0.0,0.0,rain thunderstorm fog
5542,Verona,2019-03-05,8.0,4.0,16.0,5.0,79.0,8,7,18,0,1011.0,0.0,0.0,fog
5543,Verona,2019-03-06,9.0,1.0,16.0,5.0,73.0,13,5,11,0,1017.0,0.0,0.0,fog
5544,Verona,2019-03-07,13.0,10.0,18.0,6.0,64.0,16,14,30,0,1011.0,0.0,0.0,
5545,Verona,2019-03-08,11.0,4.0,18.0,4.0,63.0,20,9,22,0,1016.0,0.0,0.0,
5546,Verona,2019-03-09,10.0,3.0,18.0,4.0,68.0,22,13,26,0,1020.0,0.0,0.0,
5547,Verona,2019-03-10,10.0,4.0,17.0,6.0,77.0,19,6,15,0,1017.0,0.0,0.0,
5548,Verona,2019-03-11,10.0,3.0,18.0,5.0,55.0,15,16,42,0,1014.0,0.0,0.0,fog
5549,Verona,2019-03-12,9.0,-1.0,15.0,0.0,28.0,19,12,24,0,1022.0,0.0,0.0,
5550,Verona,2019-03-13,5.0,-1.0,11.0,2.0,58.0,21,7,13,0,1014.0,0.0,0.0,
5551,Verona,2019-03-14,7.0,-1.0,13.0,2.0,61.0,18,10,18,0,1012.0,0.0,0.0,
5552,Verona,2019-03-15,10.0,1.0,18.0,4.0,66.0,15,7,28,0,1010.0,0.0,0.0,
5553,Verona,2019-03-16,11.0,2.0,18.0,5.0,69.0,11,6,11,0,1014.0,0.0,0.0,
5554,Verona,2019-03-17,11.0,4.0,17.0,6.0,72.0,13,6,13,0,1014.0,0.0,0.0,
5555,Verona,2019-03-18,10.0,6.0,13.0,5.0,70.0,17,13,33,0,1013.0,0.0,0.0,rain thunderstorm
5556,Verona,2019-03-19,7.0,1.0,13.0,1.0,60.0,20,7,13,0,1023.0,0.0,0.0,
5557,Verona,2019-03-20,8.0,2.0,14.0,0.0,51.0,20,10,21,0,1030.0,0.0,0.0,
5558,Verona,2019-03-21,10.0,2.0,16.0,0.0,44.0,20,8,15,0,1032.0,0.0,0.0,
5559,Verona,2019-03-22,11.0,3.0,20.0,1.0,47.0,21,6,13,0,1029.0,0.0,0.0,
5560,Verona,2019-03-23,14.0,4.0,22.0,2.0,45.0,21,6,11,0,1025.0,0.0,0.0,
5561,Verona,2019-03-24,15.0,6.0,23.0,2.0,47.0,20,7,17,0,1020.0,0.0,0.0,
5562,Verona,2019-03-25,14.0,5.0,30.0,3.0,46.0,18,12,39,0,1010.0,0.0,0.0,rain thunderstorm
5563,Verona,2019-03-26,10.0,6.0,16.0,2.0,50.0,19,12,48,0,1021.0,0.0,0.0,rain
5564,Verona,2019-03-27,10.0,4.0,15.0,0.0,43.0,18,11,21,0,1026.0,0.0,0.0,
5565,Verona,2019-03-28,10.0,3.0,17.0,0.0,48.0,19,9,18,0,1029.0,0.0,0.0,
5566,Verona,2019-03-29,11.0,5.0,18.0,1.0,49.0,20,8,13,0,1030.0,0.0,0.0,
5567,Verona,2019-03-30,13.0,6.0,20.0,2.0,53.0,18,6,11,0,1024.0,0.0,0.0,
5568,Verona,2019-03-31,14.0,5.0,22.0,2.0,42.0,20,6,13,0,1017.0,0.0,0.0,
5569,Verona,2019-04-01,15.0,6.0,23.0,2.0,41.0,20,10,24,0,1015.0,0.0,0.0,
5570,Verona,2019-04-02,16.0,9.0,22.0,4.0,48.0,19,9,18,0,1013.0,0.0,0.0,rain
5571,Verona,2019-04-03,14.0,12.0,18.0,7.0,64.0,17,13,22,0,1008.0,0.0,0.0,rain
5572,Verona,2019-04-04,12.0,8.0,14.0,9.0,84.0,12,19,31,0,999.0,0.0,0.0,rain thunderstorm
5573,Verona,2019-04-05,11.0,8.0,14.0,7.0,82.0,19,8,18,0,1000.0,0.0,0.0,rain
5574,Verona,2019-04-06,12.0,10.0,14.0,8.0,79.0,15,9,15,0,1006.0,0.0,0.0,
5575,Verona,2019-04-07,11.0,7.0,17.0,7.0,78.0,20,8,18,0,1006.0,0.0,0.0,
5576,Verona,2019-04-08,12.0,7.0,16.0,7.0,75.0,18,11,24,0,1007.0,0.0,0.0,
5577,Verona,2019-04-09,14.0,9.0,18.0,8.0,70.0,20,9,21,0,1007.0,0.0,0.0,
5578,Verona,2019-04-10,14.0,11.0,18.0,9.0,71.0,18,7,18,0,1006.0,0.0,0.0,rain thunderstorm
5579,Verona,2019-04-11,12.0,11.0,14.0,10.0,87.0,12,10,17,0,1009.0,0.0,0.0,rain
5580,Verona,2019-04-12,12.0,11.0,16.0,7.0,72.0,19,10,17,0,1012.0,0.0,0.0,rain
5581,Verona,2019-04-13,11.0,9.0,13.0,6.0,74.0,18,5,13,0,1014.0,0.0,0.0,
5582,Verona,2019-04-14,10.0,8.0,12.0,5.0,69.0,21,15,30,0,1012.0,0.0,0.0,rain
5583,Verona,2019-04-15,13.0,8.0,18.0,6.0,67.0,21,5,11,0,1019.0,0.0,0.0,rain thunderstorm
5584,Verona,2019-04-16,13.0,5.0,19.0,5.0,62.0,20,6,13,0,1019.0,0.0,0.0,
5585,Verona,2019-04-17,14.0,6.0,22.0,6.0,59.0,21,5,11,0,1020.0,0.0,0.0,
5586,Verona,2019-04-18,15.0,8.0,21.0,5.0,53.0,22,11,21,0,1024.0,0.0,0.0,
5587,Verona,2019-04-19,16.0,8.0,21.0,6.0,54.0,20,8,18,0,1028.0,0.0,0.0,
5588,Verona,2019-04-20,16.0,8.0,23.0,5.0,50.0,20,8,18,0,1026.0,0.0,0.0,
5589,Verona,2019-04-21,17.0,8.0,23.0,5.0,47.0,19,9,17,0,1020.0,0.0,0.0,
5590,Verona,2019-04-22,15.0,8.0,20.0,7.0,59.0,20,15,28,0,1013.0,0.0,0.0,
5591,Verona,2019-04-23,13.0,13.0,15.0,11.0,85.0,16,22,30,0,1006.0,0.0,0.0,rain
5592,Verona,2019-04-24,17.0,13.0,21.0,14.0,82.0,20,10,15,0,1012.0,0.0,0.0,rain
5593,Verona,2019-04-25,15.0,10.0,21.0,12.0,85.0,16,8,17,0,1018.0,0.0,0.0,rain thunderstorm fog
5594,Verona,2019-04-26,16.0,11.0,21.0,12.0,79.0,16,11,30,0,1014.0,0.0,0.0,rain thunderstorm
5595,Verona,2019-04-27,15.0,6.0,21.0,6.0,61.0,20,9,21,0,1014.0,0.0,0.0,
5596,Verona,2019-04-28,12.0,9.0,16.0,6.0,68.0,21,12,41,0,1013.0,0.0,0.0,rain thunderstorm
5597,Verona,2019-04-29,10.0,8.0,15.0,6.0,79.0,18,10,22,0,1014.0,0.0,0.0,rain
5598,Verona,2019-04-30,15.0,7.0,22.0,6.0,58.0,21,12,24,0,1012.0,0.0,0.0,
5599,Verona,2019-05-01,17.0,9.0,22.0,7.0,54.0,19,8,13,0,1012.0,0.0,0.0,
5600,Verona,2019-05-02,16.0,8.0,22.0,8.0,63.0,21,9,22,0,1011.0,0.0,0.0,
5601,Verona,2019-05-03,15.0,13.0,18.0,10.0,74.0,19,11,28,0,1008.0,0.0,0.0,rain thunderstorm
5602,Verona,2019-05-04,14.0,11.0,18.0,10.0,79.0,17,7,17,0,1004.0,0.0,0.0,rain thunderstorm
5603,Verona,2019-05-05,9.0,7.0,12.0,5.0,76.0,15,19,39,0,1001.0,0.0,0.0,rain thunderstorm
5604,Verona,2019-05-06,11.0,7.0,17.0,5.0,67.0,19,11,21,0,1012.0,0.0,0.0,rain
5605,Verona,2019-05-07,13.0,5.0,19.0,5.0,56.0,22,8,17,0,1017.0,0.0,0.0,
5606,Verona,2019-05-08,12.0,9.0,15.0,8.0,80.0,16,7,13,0,1014.0,0.0,0.0,rain
5607,Verona,2019-05-09,14.0,10.0,19.0,10.0,78.0,16,10,21,0,1006.0,0.0,0.0,rain
5608,Verona,2019-05-10,16.0,9.0,22.0,11.0,72.0,19,7,13,0,1010.0,0.0,0.0,
5609,Verona,2019-05-11,15.0,10.0,19.0,12.0,79.0,17,14,100,0,1012.0,0.0,0.0,rain thunderstorm
5610,Verona,2019-05-12,12.0,10.0,16.0,8.0,77.0,19,12,35,0,1014.0,0.0,0.0,rain
5611,Verona,2019-05-13,16.0,13.0,19.0,6.0,54.0,19,14,30,0,1018.0,0.0,0.0,rain
5612,Verona,2019-05-14,13.0,7.0,17.0,7.0,68.0,19,12,24,0,1018.0,0.0,0.0,
5613,Verona,2019-05-15,9.0,4.0,15.0,6.0,78.0,19,6,18,0,1015.0,0.0,0.0,rain
5614,Verona,2019-05-16,14.0,6.0,19.0,7.0,69.0,21,6,9,0,1012.0,0.0,0.0,
5615,Verona,2019-05-17,16.0,11.0,20.0,9.0,62.0,19,11,18,0,1009.0,0.0,0.0,
5616,Verona,2019-05-18,14.0,12.0,17.0,10.0,76.0,20,13,26,0,1007.0,0.0,0.0,rain
5617,Verona,2019-05-19,14.0,12.0,16.0,12.0,89.0,19,8,15,0,1004.0,0.0,0.0,rain
5618,Verona,2019-05-20,14.0,13.0,17.0,13.0,90.0,10,11,22,0,1005.0,0.0,0.0,rain
5619,Verona,2019-05-21,16.0,13.0,21.0,13.0,79.0,13,10,21,0,1008.0,0.0,0.0,rain
5620,Verona,2019-05-22,18.0,12.0,23.0,13.0,77.0,13,6,13,0,1013.0,0.0,0.0,fog
5621,Verona,2019-05-23,19.0,13.0,24.0,13.0,71.0,18,7,13,0,1015.0,0.0,0.0,rain thunderstorm
5622,Verona,2019-05-24,19.0,14.0,25.0,15.0,77.0,18,6,15,0,1013.0,0.0,0.0,rain
5623,Verona,2019-05-25,18.0,15.0,23.0,14.0,79.0,17,10,17,0,1013.0,0.0,0.0,rain thunderstorm
5624,Verona,2019-05-26,19.0,15.0,23.0,14.0,76.0,19,10,17,0,1014.0,0.0,0.0,rain
5625,Verona,2019-05-27,16.0,14.0,18.0,14.0,85.0,15,10,17,0,1010.0,0.0,0.0,rain
5626,Verona,2019-05-28,17.0,14.0,22.0,14.0,81.0,16,12,44,0,1004.0,0.0,0.0,rain thunderstorm
5627,Verona,2019-05-29,15.0,13.0,18.0,12.0,82.0,18,7,17,0,1011.0,0.0,0.0,rain
5628,Verona,2019-05-30,17.0,13.0,21.0,12.0,71.0,21,8,18,0,1021.0,0.0,0.0,
5629,Verona,2019-05-31,18.0,11.0,24.0,10.0,60.0,20,9,17,0,1023.0,0.0,0.0,
5630,Verona,2019-06-01,21.0,13.0,27.0,12.0,57.0,22,10,18,0,1020.0,0.0,0.0,
5631,Verona,2019-06-02,23.0,14.0,29.0,13.0,56.0,20,7,13,0,1017.0,0.0,0.0,
5632,Verona,2019-06-03,25.0,17.0,31.0,15.0,58.0,19,6,9,0,1015.0,0.0,0.0,
5633,Verona,2019-06-04,25.0,18.0,31.0,16.0,60.0,20,6,11,0,1012.0,0.0,0.0,
5634,Verona,2019-06-05,24.0,18.0,30.0,17.0,68.0,12,8,18,0,1009.0,0.0,0.0,
5635,Verona,2019-06-06,21.0,17.0,25.0,17.0,78.0,11,9,18,0,1012.0,0.0,0.0,rain thunderstorm
5636,Verona,2019-06-07,21.0,14.0,27.0,14.0,68.0,19,8,15,0,1016.0,0.0,0.0,
5637,Verona,2019-06-08,24.0,17.0,29.0,15.0,60.0,21,5,11,0,1019.0,0.0,0.0,
5638,Verona,2019-06-09,24.0,17.0,30.0,16.0,62.0,19,8,17,0,1020.0,0.0,0.0,
5639,Verona,2019-06-10,25.0,20.0,30.0,17.0,60.0,20,14,26,0,1012.0,0.0,0.0,
5640,Verona,2019-06-11,27.0,21.0,30.0,16.0,53.0,18,13,22,0,1008.0,0.0,0.0,
5641,Verona,2019-06-12,26.0,22.0,31.0,15.0,51.0,21,13,21,0,1009.0,0.0,0.0,
5642,Verona,2019-06-13,24.0,17.0,29.0,9.0,40.0,20,9,17,0,1014.0,0.0,0.0,
5643,Verona,2019-06-14,24.0,15.0,31.0,11.0,44.0,21,10,21,0,1017.0,0.0,0.0,
5644,Verona,2019-06-15,26.0,19.0,31.0,15.0,53.0,20,9,21,0,1013.0,0.0,0.0,
5645,Verona,2019-06-16,26.0,20.0,32.0,14.0,53.0,20,12,21,0,1013.0,0.0,0.0,
5646,Verona,2019-06-17,25.0,18.0,31.0,14.0,52.0,20,11,26,0,1015.0,0.0,0.0,
5647,Verona,2019-06-18,26.0,19.0,31.0,16.0,56.0,20,6,9,0,1015.0,0.0,0.0,
5648,Verona,2019-06-19,27.0,22.0,33.0,16.0,53.0,20,9,22,0,1012.0,0.0,0.0,
5649,Verona,2019-06-20,26.0,20.0,32.0,15.0,54.0,20,9,17,0,1011.0,0.0,0.0,
5650,Verona,2019-06-21,26.0,19.0,32.0,15.0,51.0,21,6,11,0,1014.0,0.0,0.0,
5651,Verona,2019-06-22,24.0,19.0,26.0,15.0,60.0,19,10,21,0,1014.0,0.0,0.0,rain thunderstorm
5652,Verona,2019-06-23,24.0,16.0,31.0,15.0,59.0,21,7,15,0,1014.0,0.0,0.0,
5653,Verona,2019-06-24,27.0,19.0,33.0,17.0,56.0,20,6,11,0,1018.0,0.0,0.0,
5654,Verona,2019-06-25,28.0,21.0,34.0,18.0,55.0,22,6,11,0,1021.0,0.0,0.0,
5655,Verona,2019-06-26,30.0,22.0,36.0,20.0,57.0,19,5,9,0,1022.0,0.0,0.0,
5656,Verona,2019-06-27,31.0,23.0,38.0,22.0,59.0,17,11,22,0,1017.0,0.0,0.0,
5657,Verona,2019-06-28,31.0,25.0,34.0,21.0,58.0,20,12,24,0,1014.0,0.0,0.0,
5658,Verona,2019-06-29,29.0,24.0,33.0,16.0,48.0,22,12,21,0,1018.0,0.0,0.0,
